date,优化版,朴素版,买入持有
2025-01-24,1.1013251117631104,1.023531589089266,1.0202242286152339
2025-01-27,1.0967909231249597,1.01931767872577,1.0160239347543707
2025-02-05,1.0904694940983872,1.013442772008602,1.0101680117544345
2025-02-06,1.1041898684628797,1.0261939899970005,1.0228780264474777
2025-02-07,1.1185193987153874,1.0395113353599623,1.03615233917506
2025-02-10,1.120921541745485,1.0417437999124861,1.0383775899150358
2025-02-11,1.1157724504656588,1.0369584213501386,1.0336076744532696
2025-02-12,1.1263234901863741,1.0467641747435206,1.0433817422967995
2025-02-13,1.122093879492231,1.0428333280673063,1.0394635974532058
2025-02-14,1.1318260068163226,1.0518780139996007,1.0484790570899256
2025-02-17,1.134236769976911,1.054118489788557,1.0507122931794468
2025-02-18,1.12428913939055,1.0448735229454502,1.0414971998040927
2025-02-19,1.1321564451518022,1.0521851113961798,1.0487851621558313
2025-02-20,1.1289210228409292,1.0491782273218475,1.045787994293137
2025-02-21,1.1431557316580383,1.0624074490840518,1.0589744681757203
2025-02-24,1.1406501470620514,1.0600788496943379,1.0566533932412001
2025-02-25,1.1279871753710946,1.048310343374993,1.0449229147590553
2025-02-26,1.1378399845220568,1.0574671866173422,1.0540501692894104
2025-02-27,1.1401904067692097,1.059651583751271,1.0562275079321137
2025-02-28,1.1177579538553684,1.0388036761417578,1.035446966631886
2025-03-03,1.1173039603161872,1.0383817510229794,1.0350264048891633
2025-03-04,1.1163701128463526,1.037513867076125,1.0341613253550819
2025-03-05,1.121355421646854,1.0421470321462551,1.038779519175486
2025-03-06,1.1367768350948604,1.0564791341240005,1.0530653095121483
2025-03-07,1.1332626952314522,1.0532132200716842,1.0498099486808203
2025-03-10,1.1288922890726265,1.0491515232004058,1.045761376461319
2025-03-11,1.1325184906324148,1.0525215833263448,1.0491205468367368
2025-03-12,1.1284411689102756,1.0487322684937717,1.045343476501778
2025-03-13,1.1239443341709183,1.04455307348815,1.041177785822278
2025-03-14,1.1512356673047297,1.06991664803345,1.0664594024829113
2025-03-17,1.1484283781415656,1.0673076553685987,1.0638588403143032
2025-03-18,1.1515689790170398,1.0702264158421733,1.0667681693319988
2025-03-19,1.1522729563404537,1.0708806668174944,1.0674203062115373
2025-03-20,1.142164416651598,1.0614861568943141,1.058056152978003
2025-03-21,1.1248408277419593,1.04538624207713,1.0420082621749962
2025-03-24,1.1306306820549334,1.050767122547627,1.0473717552863013
2025-03-25,1.129897970963217,1.0500861674508644,1.046693000574945
2025-03-26,1.1261798213448604,1.046630654136312,1.04324865313771
2025-03-27,1.12992957810835,1.0501155419844501,1.0467222801899447
2025-03-28,1.1249758764529816,1.045511751447906,1.0421333659845404
2025-03-31,1.1169706486038766,1.0380719832142562,1.0347176380400758
2025-04-01,1.1170769635465962,1.0381707884635902,1.034816124017802
2025-04-02,1.1161316225694407,1.0372922228681594,1.0339403973509933
2025-04-03,1.1095544630049752,1.0311796494701608,1.027847575647878
2025-04-07,1.0313813729609163,0.9585284166759482,0.9554311024041225
2025-04-08,1.049000919684072,0.9749033839439815,0.9717531568748536
2025-04-09,1.04847641922423,0.9744159322520095,0.9813435616788398
2025-04-10,1.04847641922423,0.9744159322520095,0.9942079597964267
2025-04-11,1.04847641922423,0.9744159322520095,0.998307105896382
2025-04-14,1.04847641922423,0.9744159322520095,1.0006015629990843
2025-04-15,1.04847641922423,0.9744159322520095,1.0011578756840782
2025-04-16,1.04847641922423,0.9744159322520095,1.004242882391772
2025-04-17,1.04847641922423,0.9744159322520095,1.0040831754008646
2025-04-18,1.04847641922423,0.9744159322520095,1.0041630288963181
2025-04-21,1.04847641922423,0.9744159322520095,1.0074529929090097
2025-04-22,1.04847641922423,0.9744159322520095,1.007205447073103
2025-04-23,1.04847641922423,0.9744159322520095,1.0079853495453674
2025-04-24,1.04847641922423,0.9744159322520095,1.0073145801835566
2025-04-25,1.04847641922423,0.9744159322520095,1.008014629160367
2025-04-28,1.04847641922423,0.9744159322520095,1.0065852515917464
2025-04-29,1.04847641922423,0.9744159322520095,1.0048444453908563
2025-04-30,1.04847641922423,0.9744159322520095,1.0036439811758693
2025-05-06,1.04847641922423,0.9744159322520095,1.0137507719171226
2025-05-07,1.04847641922423,0.9744159322520095,1.019896829283874
2025-05-08,1.04847641922423,0.9744159322520095,1.0255584421115393
2025-05-09,1.04847641922423,0.9744159322520095,1.0237644002470134
2025-05-12,1.04847641922423,0.9744159322520095,1.0355960264900663
2025-05-13,1.04847641922423,0.9744159322520095,1.0370999339877771
2025-05-14,1.04847641922423,0.9744159322520095,1.0495970060262771
2025-05-15,1.04847641922423,0.9744159322520095,1.0400119247886543
2025-05-16,1.04847641922423,0.9744159322520095,1.0351914354464342
2025-05-19,1.04847641922423,0.9744159322520095,1.032013266327378
2025-05-20,1.04847641922423,0.9744159322520095,1.0376083345754987
2025-05-21,1.04847641922423,0.9744159322520095,1.0424554417495369
2025-05-22,1.04847641922423,0.9744159322520095,1.0417873341709076
2025-05-23,1.04847641922423,0.9744159322520095,1.033376099316454
2025-05-26,1.04847641922423,0.9744159322520095,1.0274775877856093
2025-05-27,1.04847641922423,0.9744159322520095,1.021965034816124
2025-05-28,1.04847641922423,0.9744159322520095,1.0211239113306785
2025-05-29,1.04847641922423,0.9744159322520095,1.027102276356977
2025-05-30,1.04847641922423,0.9744159322520095,1.0221859628202126
2025-06-03,1.04847641922423,0.9744159322520095,1.0253215434083602
2025-06-04,1.04847641922423,0.9744159322520095,1.0297747066714933
2025-06-05,1.04847641922423,0.9744159322520095,1.0321223994378312
2025-06-06,1.04847641922423,0.9744159322520095,1.0311694810587508
2025-06-09,1.04847641922423,0.9744159322520095,1.0341693107046273
2025-06-10,1.04847641922423,0.9744159322520095,1.0289043035710483
2025-06-11,1.04847641922423,0.9744159322520095,1.0366660633291456
2025-06-12,1.04847641922423,0.9744159322520095,1.0360192500159706
2025-06-13,1.04847641922423,0.9744159322520095,1.0285609335405974
2025-06-16,1.04847641922423,0.9744159322520095,1.0311215689614788
2025-06-17,1.047026529366689,0.9730684572384619,1.0302112391133067
2025-06-18,1.0482682296053718,0.9742224483759535,1.031432997593748
2025-06-19,1.0396439586665467,0.9662073639613064,1.0229472328102043
2025-06-20,1.040604315060299,0.9670998843399762,1.0238921658397393
2025-06-23,1.0436504032275251,0.9699308081326025,1.0268893337024338
2025-06-24,1.0561296258877513,0.9815285447714882,1.0391681395200272
2025-06-25,1.0712897307626497,0.9956177960449144,1.0540847724707736
2025-06-26,1.0674888836268124,0.9920854266589108,1.0503449671003597
2025-06-27,1.0609259973979575,0.9859861183810144,1.0438874811013394
2025-06-30,1.0647998857243055,0.989586369598635,1.0476991546176615
2025-07-01,1.066606978882127,0.9912658163956815,1.0494772257830967
2025-07-02,1.0668558599757192,0.991497117451562,1.0497221098358211
2025-07-03,1.0734539141851904,0.9976291095743113,1.056214199016205
2025-07-04,1.077276403155253,1.0011815920956086,1.059975298652073
2025-07-07,1.0726693976945194,0.9969000084199047,1.055442281893486
2025-07-08,1.0816724007322893,1.0052670727021964,1.0643006963224804
2025-07-09,1.0797652140911753,1.0034946026544154,1.062424139179319
2025-07-10,1.084802351007139,1.0081759348940869,1.0673803794638104
2025-07-11,1.0860981558313851,1.0093802088698132,1.0686553736078874
2025-07-14,1.0868718514049436,1.0100992534565727,1.0694166435978791
2025-07-15,1.08724787827461,1.0104487191823053,1.0697866314601476
2025-07-16,1.0840394763506933,1.0074669468749742,1.0666297566065457
2025-07-17,1.0914220470508358,1.01432804015213,1.0738937629096483
2025-07-18,1.0979308286941274,1.0203770655917916,1.080298013245033
2025-07-21,1.1052511791208717,1.0271803336049772,1.0875007985349545
2025-07-22,1.1142731187635886,1.035564996880651,1.0963778454462214
2025-07-23,1.1144922423351211,1.0357686423755028,1.0965934498839462
2025-07-24,1.1224104484323423,1.0431275357511842,1.1043844892570431
2025-07-25,1.1164914067716931,1.0376265932482833,1.0985605076552885
2025-07-28,1.1188341353265936,1.0398038401438556,1.1008656118907176
2025-07-29,1.123216606757239,1.0438767500408848,1.1051777006452164
2025-07-30,1.123005598873541,1.0436806469717683,1.1049700815570367
2025-07-31,1.1025405393841397,1.0246611634094078,1.0848336917868018
2025-08-01,1.096951535695428,1.0194669462197399,1.0793344477332254
2025-08-04,1.1012176822671116,1.0234317480145638,1.083532079810907
2025-08-05,1.110077308153138,1.031665562775533,1.0922494197312662
2025-08-06,1.1127933583484269,1.0341897612549262,1.0949218500457827
2025-08-07,1.1131125754032516,1.0344864300005123,1.0952359404612337
2025-08-08,1.1104885030034208,1.0320477123461185,1.0926540107748983
2025-08-11,1.1152334751573414,1.0364575172593213,1.0973227784757564
2025-08-12,1.1210010239784127,1.0418176678151645,1.102997700219331
2025-08-13,1.129860649864439,1.0500514825761336,1.1117150401396902
2025-08-14,1.1289760398904756,1.0492293581709926,1.1108446370392453
2025-08-15,1.1368320257142988,1.0565304262827038,1.118574455399161
2025-08-18,1.1468576054192188,1.0658478362076353,1.1284390238708715
2025-08-19,1.1425184176570244,1.0618151525811943,1.1241695236472817
2025-08-20,1.1555116338801037,1.0738905761833115,1.1369540682694148
2025-08-21,1.160021251086823,1.0780816507501927,1.1413912608334575
2025-08-22,1.1843493779854601,1.1006913289625273,1.1653286769872873
2025-08-25,1.2090264794609817,1.123625331481477,1.189609463171568
2025-08-26,1.204527683171375,1.119444313482243,1.1851829177402526
2025-08-27,1.1865487293886172,1.102735326336777,1.167492706714082
2025-08-28,1.2075548347336538,1.1222576382814868,1.1881614531206746
2025-08-29,1.2164766808930783,1.1305492783064262,1.1969400140542152
2025-09-01,1.2237672737977625,1.1373248907585822,1.2041135197291368
2025-09-02,1.2147696812185491,1.128962854760114,1.195260428866506
2025-09-03,1.206486269168774,1.121264552226347,1.187110048763868
2025-09-04,1.1808893897386725,1.0974757414574035,1.161924256297779
2025-09-05,1.2066188254034045,1.1213877451800223,1.1872404761397755
2025-09-08,1.208580116630082,1.1232104980660382,1.1891702689465726
2025-09-09,1.200110043760113,1.1153387197403608,1.180836225804391
2025-09-10,1.2025718024032532,1.1176265888800498,1.183258448499819
2025-09-11,1.2303463914022863,1.143439283887949,1.210586976427248
2025-09-12,1.2233046795911942,1.1368949724916735,1.203658354805051
2025-09-15,1.226296663172857,1.1396756134460648,1.2066022870041098
2025-09-16,1.2236671803144699,1.1372318675078474,1.2040150337514108
2025-09-17,1.2311552549564613,1.1441910123195613,1.2113828495986032
2025-09-18,1.2168418868456317,1.1308886874645114,1.1972993547837567
2025-09-19,1.2178725792006169,1.1318465755328868,1.1983134941760183
2025-09-22,1.223469698577163,1.1370483351482898,1.20382072357914
2025-09-23,1.2227041186914391,1.1363368329872656,1.2030674389386937
2025-09-24,1.2352266250201158,1.1479747958967392,1.2153888332871956
2025-09-25,1.2426443637008744,1.1548685730187476,1.2226874427716614
2025-09-26,1.2308928477164778,1.1439471405541217,1.2111246566299696
2025-09-29,1.24982945266371,1.1615461339363458,1.2297571389024935
2025-09-30,1.255413045893865,1.16673532284219,1.2352510593897061
2025-10-09,1.2740223180984378,1.1840301050530926,1.2535614658972338
2025-10-10,1.248958368836137,1.1607365802407632,1.2289000447179574
2025-10-13,1.2427769199355048,1.154991765972423,1.2228178701475692
2025-10-14,1.2279198007397623,1.1411840985931125,1.2081993569131833
2025-10-15,1.2461070571769395,1.1580866746657827,1.2260945252443516
2025-10-16,1.249388500291367,1.1611363288047312,1.229323268243862
2025-10-17,1.221202716442051,1.1349414842262464,1.2015901492728007
2025-10-20,1.2276925614803953,1.140972910672526,1.207975767125913
2025-10-21,1.2465344834028913,1.158483909087839,1.2265150869870742
2025-10-22,1.2423954826072818,1.154637271962867,1.222442558718937
2025-10-23,1.2461205833233302,1.1580992453753418,1.2261078341602607
2025-10-24,1.2608207992209388,1.1717610925237714,1.240571963970103
2025-10-27,1.275791538046365,1.1856743538633754,1.255302272098124
2025-10-28,1.2692854616323515,1.1796278425656255,1.248900683545921
2025-10-29,1.2843995776095207,1.193674353426552,1.263772066182577
2025-10-30,1.2741386429573989,1.184138213155298,1.2536759225740508
2025-10-31,1.2554076354353083,1.1667302945583669,1.2352457358233428
2025-11-03,1.2588513923064264,1.1699307972120199,1.2386341858137602
2025-11-04,1.2494642467111556,1.1612067247782603,1.229397798172952
2025-11-05,1.2517799229732745,1.1633588302547153,1.2316762845765636
2025-11-06,1.2696723094191305,1.1799873648590051,1.2492813185409168
2025-11-07,1.2657199694437153,1.176314203525944,1.2453924533123228
2025-11-10,1.2701186722500295,1.1804021982744433,1.2497205127659121
2025-11-11,1.2585186491052107,1.1696215577568752,1.2383067864824002
2025-11-12,1.2568251755770725,1.1680477049201219,1.2366405102106002
2025-11-13,1.2720177432033088,1.182167125896489,1.251589084559528
2025-11-14,1.2520179831497538,1.1635800747429488,1.231910521496561
2025-11-17,1.2438779482517222,1.156015021730504,1.2239012159025575
2025-11-18,1.2358001336270885,1.1485077939820296,1.2159531313217349
2025-11-19,1.2412376444762223,1.1535612192246396,1.2213033155171311
2025-11-20,1.2349236393409595,1.1476932120026238,1.2150907135708353
2025-11-21,1.2048036165577476,1.1197007559572405,1.185454419624795
2025-11-24,1.203299509079082,1.1183028930543097,1.1839744681757203
2025-11-25,1.2147561550721573,1.1289502840505552,1.1952471199505972
2025-11-26,1.222122494396631,1.1357962924762406,1.202495155554609
2025-11-27,1.2215192282675975,1.135235638829921,1.2019015779050701
2025-11-28,1.2245653164348238,1.1380665626225475,1.2048987457677647
2025-12-01,1.2380454739279747,1.1505945317687791,1.21816241136262
2025-12-02,1.2320506858475366,1.1450231932923494,1.2122638998317752
2025-12-03,1.225752912087943,1.1391702709218041,1.2060672685845701
2025-12-04,1.229951427927672,1.1430722191688343,1.2101983560827068
2025-12-05,1.2402231834969064,1.152618416007735,1.2203051468239603
2025-12-08,1.2502893416409995,1.1619735380613432,1.2302096420433977
2025-12-09,1.2439239371494513,1.1560577621430042,1.223946466216648
2025-12-10,1.2421952956406968,1.1544512254613981,1.2222455867634845
2025-12-11,1.231469061552729,1.144482652781324,1.2116916164476907
2025-12-12,1.2392520061860413,1.151715839061418,1.219349566661698
2025-12-15,1.231436598801391,1.144452483078383,1.2116596750495092
2025-12-16,1.2166903940060534,1.130747895517454,1.1971502949255766
2025-12-17,1.2389625466532765,1.1514468258768613,1.2190647558612466
2025-12-18,1.2316340805386976,1.1446360154379405,1.2118539852217798
2025-12-19,1.2357974283978106,1.148505279840118,1.2159504695385532
2025-12-22,1.2475489443822072,1.159426712304744,1.2275132556802453
2025-12-23,1.2500134082546255,1.1617170955863447,1.2299381401588552
2025-12-24,1.2536194788824344,1.1650684467547028,1.2334862971401803
2025-12-25,1.2559135133103276,1.1672004390958635,1.2357434892783372
2025-12-26,1.2598902003492465,1.1708962277061306,1.2396563105555674
2025-12-29,1.2550559556291458,1.16640345610984,1.23489970400971
2025-12-30,1.2582778836994535,1.1693977991267297,1.238069887779221
2025-12-31,1.2525049244198259,1.164032620287063,1.2323896424692828
2026-01-05,1.2762595427114896,1.1861093004141072,1.2557627605885735
2026-01-06,1.2959914850665055,1.2044474515183847,1.2751778071165434
2026-01-07,1.292198753618503,1.2009226245581166,1.2714459870956751
2026-01-08,1.28164294897506,1.1911124428184825,1.2610597091203337
2026-01-09,1.2873969716497407,1.196460022664767,1.2667213219479994
2026-01-12,1.2957831824120862,1.2042538625911805,1.2749728498115458
2026-01-13,1.2879677750274356,1.1969905066081454,1.2672829581993568
2026-01-14,1.2828007871061196,1.1921884955567101,1.2621989523221397
2026-01-15,1.285370754920387,1.1945769303728693,1.2647276463448394
2026-01-16,1.2800793264522745,1.1896592687934935,1.2595211984412598
2026-01-19,1.2807799808353222,1.190310431548636,1.260210600285343
2026-01-20,1.276565233619924,1.1863933984501351,1.2560635420881157
2026-01-21,1.2776987246874798,1.1874468239111569,1.257178829241285
2026-01-22,1.277871859361283,1.1876077289935085,1.2573491833649197
2026-01-23,1.2721340680622717,1.1822752339986946,1.251703541236345
2026-01-26,1.273340600320338,1.1833965412913334,1.252890696535423
2026-01-27,1.2729970362020095,1.1830772452685414,1.2525526500713355
2026-01-28,1.2763244682141661,1.1861696398199895,1.2558266433849363
2026-01-29,1.2860308308642616,1.1951903809993352,1.2653771214411957
2026-01-30,1.2731728761050911,1.183240664492805,1.252725665978152
2026-02-02,1.2460231950693164,1.1580087362665192,1.2260120099657161
2026-02-03,1.260666601152083,1.1716177864348019,1.2404202423287407
2026-02-04,1.2711006704780081,1.1813148317884075,1.2506867400609016
2026-02-05,1.2634556925378826,1.1742098667458123,1.2431645407891654
2026-02-06,1.2562002676138146,1.1674669381385088,1.236025638295607
2026-02-09,1.2766139277469308,1.1864386530045463,1.256111454185388
2026-02-10,1.278031467888695,1.1877560633663014,1.2575062285726455
2026-02-11,1.2751963876051664,1.185121242642791,1.2547166797981302
2026-02-12,1.2767545996693959,1.186569388383957,1.2562498669108408
2026-02-13,1.2607477580304285,1.1716932106921543,1.2405000958241945
2026-02-24,1.2734975036184721,1.1835423615222145,1.2530450799599668
2026-02-25,1.2811668286221012,1.1906699538420151,1.260591235280339
2026-02-26,1.2787267118131862,1.1884021978376198,1.258190306850365
2026-02-27,1.2743388299239846,1.1843242596567671,1.253872894529503
2026-03-02,1.279213653083258,1.188854743381734,1.2586694278230872
2026-03-03,1.2595276996259712,1.1705593326899562,1.2392996316092075
2026-03-04,1.2451142380318496,1.1571639845841721,1.225117650816635
2026-03-05,1.2573067063885888,1.1684952221804126,1.2371143076169586
2026-03-06,1.2607558737182631,1.1717007531178891,1.2405080811737397
2026-03-09,1.2485877524250275,1.1603921427988544,1.2285353804220522
2026-03-10,1.2646297620446114,1.17530100433551,1.244319754690062
2026-03-11,1.2726751139179067,1.1827780623810433,1.2522358978727028
2026-03-12,1.2680924555206765,1.178519105982545,1.2477268371627521
2026-03-13,1.2631094231902762,1.1738880565811083,1.2428238325418965
2026-03-16,1.2637640886755948,1.1744964789237509,1.2434679840718894
2026-03-17,1.2545338463784579,1.1659182267208723,1.2343859798556247
2026-03-18,1.2601850703405677,1.1711702691745103,1.2399464449223823
2026-03-19,1.239874208920022,1.152294091701119,1.2199617767935094
2026-03-20,1.2354836218015426,1.1482136393783549,1.2156417026894657
2026-03-23,1.1951702950981635,1.1107478966095115,1.175975809714444
2026-03-24,1.210514355563978,1.1250081095329363,1.191073443921552
2026-03-25,1.2274896692845325,1.1407843500291444,1.2077761333872787
2026-03-26,1.2112745249911454,1.125714583410137,1.1918214049956346
2026-03-27,1.218048419103698,1.1320099947571496,1.1984865100828346
2026-03-30,1.2151754656102751,1.1293399760468752,1.1956596963437744
2026-03-31,1.2038405549347178,1.1188057214366585,1.184506824812078
2026-04-01,1.2032386346572506,1.1182463185759401,1.2047417005600392
2026-04-02,1.2032386346572506,1.1182463185759401,1.1921887310747215
2026-04-03,1.2032386346572506,1.1182463185759401,1.1820420135857412
2026-04-07,1.2032386346572506,1.1182463185759401,1.1819967632716508
2026-04-08,1.2032386346572506,1.1182463185759401,1.223238431890292
2026-04-09,1.2032386346572506,1.1182463185759401,1.2154287600349227
2026-04-10,1.2032386346572506,1.1182463185759401,1.234154404718809
2026-04-13,1.2032386346572506,1.1182463185759401,1.236704393006963
2026-04-14,1.2032386346572506,1.1182463185759401,1.2513788036881666
2026-04-15,1.2032386346572506,1.1182463185759401,1.2471119652477587
2026-04-16,1.2032386346572506,1.1182463185759401,1.2607828836694277
2026-04-17,1.2032386346572506,1.1182463185759401,1.2586694278230872
2026-04-20,1.2032386346572506,1.1182463185759401,1.2663273780370945
2026-04-21,1.2032386346572506,1.1182463185759401,1.2691382210770639
2026-04-22,1.2032386346572506,1.1182463185759401,1.277557441281063
2026-04-23,1.2032386346572506,1.1182463185759401,1.2740172696492833
2026-04-24,1.2032386346572506,1.1182463185759401,1.269502885372969
2026-04-27,1.2032386346572506,1.1182463185759401,1.2699234471156917
2026-04-28,1.2032386346572506,1.1182463185759401,1.2665323353420923
2026-04-29,1.2032386346572506,1.1182463185759401,1.280410872851941
2026-04-30,1.2032386346572506,1.1182463185759401,1.2796016907646772
2026-05-06,1.2032386346572506,1.1182463185759401,1.2981756138072018
2026-05-07,1.2032386346572506,1.1182463185759401,1.304409510018952
2026-05-08,1.2032386346572506,1.1182463185759401,1.2967968101190348
2026-05-11,1.222377705144979,1.1360334760835316,1.3180724430910755
2026-05-12,1.2214421313981496,1.135163987797489,1.3170636272651775
2026-05-13,1.2338563804029117,1.1467013402790396,1.330449734886395
2026-05-14,1.2131848908093787,1.1274900080697527,1.3081599625220928
2026-05-15,1.1996054945526287,1.1148698100182497,1.2935174932390707
2026-05-18,1.1931700308112458,1.108888923575736,1.2865782244841466
2026-05-19,1.1979491093702475,1.1133304257440164,1.2917314367240902
2026-05-20,1.197410969325897,1.1128302979172162,1.2911511679904601
2026-05-21,1.1807236908864078,1.0973217469577252,1.2731575136815656
2026-05-22,1.196028591230318,1.111545565885069,1.2896605694086583
2026-05-25,1.2149128634288524,1.129095923109937,1.3100232107493452
2026-05-26,1.221392760751879,1.135118104510627,1.3170103916015419
2026-05-27,1.2115976245317763,1.1260148603971267,1.3064484359362023
2026-05-28,1.2130886180491507,1.1274005356603711,1.308056152978003
2026-05-29,1.2076356301685542,1.1223327266264191,1.3021762739294307
2026-06-01,1.195821234515981,1.111352856080247,1.289436979621388
2026-06-02,1.2131750166801245,1.1274808314123805,1.3081493153893657
2026-06-03,1.219161207540444,1.1330441799444464,1.3146041396052044
2026-06-04,1.2107533864805475,1.1252302561917795,1.3055381060880304
2026-06-05,1.1890722671707792,1.1050806107661566,1.2821596644023765
2026-06-08,1.163577265436601,1.0813864814304133,1.2546687677008581
2026-06-09,1.1853423148450295,1.1016141284437022,1.2781377100146931
2026-06-10,1.1722047858724018,1.0894045858096175,1.2639716999212112
2026-06-11,1.16574216827557,1.0833984635593294,1.2570031515512872
2026-06-12,1.1792968792091847,1.0959957199674013,1.2716190030024914
2026-06-15,1.2075344203436993,1.1222386658883512,1.3020671408189775
2026-06-16,1.2056879581731759,1.1205226309596974,1.300076126998999
2026-06-17,1.217329556563802,1.1313419100018516,1.3126290964843168
2026-06-18,1.21984992805592,1.133684251796177,1.3153467771129235
2026-06-22,1.2489934205495012,1.1607691560310514,1.346771789357126
2026-06-23,1.2143673177875611,1.1285889127901072,1.3094349566661698
2026-06-24,1.2202004596444418,1.1340100231328998,1.3157247503247376
2026-06-25,1.2392279067171612,1.1516934418896687,1.3362417750899682
2026-06-26,1.201735837939208,1.1168496738463622,1.2958146121249547
2026-06-29,1.216226122619652,1.1303164185404766,1.311439279402057
2026-06-30,1.2291883857980186,1.1423630755061998,1.325416302889632
2026-07-01,1.2241402372168415,1.1376715094245191,1.3199729562828728
2026-07-02,1.187931805241926,1.1040207068396353,1.2809299205723899
2026-07-03,1.1953053112624519,1.1108733757325346,1.288880666936394
2026-07-06,1.1952633462131217,1.1108343749387015,1.2888354166223035
2026-07-07,1.182984866485604,1.0994232014960228,1.2755957070760844
2026-07-08,1.173917947297994,1.090996735863743,1.2658189774493729
2026-07-09,1.2037328805808567,1.1187056527999464,1.2979679947190221
2026-07-10,1.1801534599219807,1.096791794994464,1.2725426417665722
2026-07-13,1.1590697254320876,1.0771973373398762,1.249808351610911
2026-07-14,1.1840315241865425,1.1003959271775055,1.276724303145163
2026-07-15,1.1816321107777874,1.0981659994359927,1.2741370498924638
2026-07-16,1.1598226277877153,1.0778970574645277,1.250620195481357
2026-07-17,1.1180229701226456,1.039049972642477,1.2055482208641213
2026-07-20,1.1351101507969272,1.0549301782255533,1.2239730840484657
2026-07-21,1.1698942396269336,1.087257247984457,1.2614802708630564
2026-07-22,1.1644659370694725,1.0822123805939363,1.2556270096463023
2026-07-23,1.1671220778388351,1.0846809014271335,1.2584910883499074
2026-07-24,1.1476675746758742,1.0666005922390047,1.237513575094227
